,atm_name,weekday,festival_religion,working_day,holiday_sequence,trans_date_set,trans_month,prevweek_mean,total_amount_withdrawn,timestamp
339,Mount Road ATM,THURSDAY,NH,W,WWW,2,12,537758.0,576600,339
340,Mount Road ATM,FRIDAY,NH,W,WWH,2,12,537758.0,589900,340
341,Mount Road ATM,SATURDAY,NH,H,WHH,2,12,537758.0,528900,341
342,Mount Road ATM,SUNDAY,NH,H,HHW,3,12,537758.0,300700,342
343,Mount Road ATM,MONDAY,NH,W,HWW,3,12,580429.0,445000,343
344,Mount Road ATM,TUESDAY,NH,W,WWW,3,12,580429.0,552700,344
345,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,12,580429.0,461600,345
346,Mount Road ATM,THURSDAY,NH,W,WWW,3,12,580429.0,517800,346
347,Mount Road ATM,FRIDAY,NH,W,WWH,4,12,580429.0,334200,347
348,Mount Road ATM,SATURDAY,NH,H,WHH,4,12,580429.0,805200,348
349,Mount Road ATM,SUNDAY,NH,H,HHW,4,12,580429.0,623600,349
350,Mount Road ATM,MONDAY,NH,W,HWW,4,12,534300.0,639900,350
351,Mount Road ATM,TUESDAY,NH,W,WWW,4,12,534300.0,523200,351
352,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,12,534300.0,382900,352
353,Mount Road ATM,THURSDAY,NH,W,WWW,5,12,534300.0,338100,353
354,Mount Road ATM,FRIDAY,NH,W,WWH,5,12,534300.0,477700,354
355,Mount Road ATM,SATURDAY,NH,H,WHH,5,12,534300.0,589800,355
356,Mount Road ATM,SUNDAY,C,H,HHW,5,12,534300.0,201800,356
357,Mount Road ATM,MONDAY,NH,W,HWW,6,12,450486.0,561900,357
358,Mount Road ATM,TUESDAY,NH,W,WWW,6,12,450486.0,396400,358
359,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,12,450486.0,468700,359
360,Mount Road ATM,THURSDAY,NH,W,WWW,6,12,450486.0,189300,360
361,Mount Road ATM,FRIDAY,NH,W,WWH,6,12,450486.0,381900,361
362,Mount Road ATM,SATURDAY,NH,H,WHH,7,12,450486.0,933600,362
363,Mount Road ATM,SUNDAY,C,H,HHW,1,1,447658.0,560900,363
364,Mount Road ATM,SUNDAY,C,H,HHW,1,1,560900.0,644200,364
365,Mount Road ATM,SUNDAY,C,H,HHW,1,1,560900.0,827200,365
366,Mount Road ATM,SUNDAY,C,H,HHW,1,1,560900.0,510700,366
367,Mount Road ATM,SUNDAY,C,H,HHW,1,1,560900.0,706800,367
368,Mount Road ATM,SUNDAY,C,H,HHW,2,1,560900.0,722600,368
369,Mount Road ATM,SATURDAY,NH,H,WHH,2,1,560900.0,911300,369
370,Mount Road ATM,SUNDAY,NH,H,HHW,2,1,560900.0,587200,370
371,Mount Road ATM,SUNDAY,NH,H,HHW,2,1,701429.0,579600,371
372,Mount Road ATM,SUNDAY,NH,H,HHW,2,1,701429.0,433600,372
373,Mount Road ATM,SUNDAY,NH,H,HHW,3,1,701429.0,522100,373
374,Mount Road ATM,SUNDAY,NH,H,HHW,3,1,701429.0,755800,374
375,Mount Road ATM,SUNDAY,NH,H,HHW,3,1,701429.0,506500,375
376,Mount Road ATM,SATURDAY,NH,H,WHH,3,1,701429.0,626400,376
377,Mount Road ATM,SUNDAY,H,H,HHH,3,1,701429.0,190500,377
378,Mount Road ATM,MONDAY,H,H,HHH,4,1,516358.0,231900,378
379,Mount Road ATM,TUESDAY,H,H,HHW,4,1,516358.0,59700,379
380,Mount Road ATM,TUESDAY,H,H,HHW,4,1,516358.0,339600,380
381,Mount Road ATM,TUESDAY,H,H,HHW,4,1,516358.0,404300,381
382,Mount Road ATM,TUESDAY,H,H,HHW,4,1,516358.0,485400,382
383,Mount Road ATM,SATURDAY,NH,H,WHH,5,1,516358.0,551200,383
384,Mount Road ATM,SUNDAY,NH,H,HHW,5,1,516358.0,416300,384
385,Mount Road ATM,SUNDAY,NH,H,HHW,5,1,355486.0,519200,385
386,Mount Road ATM,SUNDAY,NH,H,HHW,5,1,355486.0,559800,386
387,Mount Road ATM,SUNDAY,NH,H,HHW,5,1,355486.0,542000,387
388,Mount Road ATM,THURSDAY,N,H,WHW,6,1,355486.0,427400,388
389,Mount Road ATM,THURSDAY,N,H,WHW,6,1,355486.0,499100,389
390,Mount Road ATM,SATURDAY,NH,H,WHH,6,1,355486.0,468300,390
391,Mount Road ATM,SUNDAY,NH,H,HHW,6,1,355486.0,264000,391
392,Mount Road ATM,SUNDAY,NH,H,HHW,6,1,468543.0,400400,392
393,Mount Road ATM,SUNDAY,NH,H,HHW,7,1,468543.0,448300,393
394,Mount Road ATM,SUNDAY,NH,H,HHW,1,2,468543.0,704100,394
395,Mount Road ATM,SUNDAY,NH,H,HHW,1,2,468543.0,646800,395
396,Mount Road ATM,SUNDAY,NH,H,HHW,1,2,468543.0,417900,396
397,Mount Road ATM,SATURDAY,NH,H,WHH,1,2,468543.0,771100,397
398,Mount Road ATM,SUNDAY,M,H,HHW,1,2,468543.0,532600,398
399,Mount Road ATM,SUNDAY,M,H,HHW,2,2,560172.0,554800,399
400,Mount Road ATM,SUNDAY,M,H,HHW,2,2,560172.0,804700,400
401,Mount Road ATM,SUNDAY,M,H,HHW,2,2,560172.0,886900,401
402,Mount Road ATM,SUNDAY,M,H,HHW,2,2,560172.0,612700,402
403,Mount Road ATM,SUNDAY,M,H,HHW,2,2,560172.0,779900,403
404,Mount Road ATM,SATURDAY,NH,H,WHH,3,2,560172.0,534500,404
405,Mount Road ATM,SUNDAY,NH,H,HHW,3,2,560172.0,440200,405
406,Mount Road ATM,SUNDAY,NH,H,HHW,3,2,659100.0,573500,406
407,Mount Road ATM,SUNDAY,NH,H,HHW,3,2,659100.0,429500,407
408,Mount Road ATM,SUNDAY,NH,H,HHW,3,2,659100.0,713700,408
409,Mount Road ATM,SUNDAY,NH,H,HHW,4,2,659100.0,444300,409
410,Mount Road ATM,SUNDAY,NH,H,HHW,4,2,659100.0,255900,410
411,Mount Road ATM,SATURDAY,NH,H,WHH,4,2,659100.0,579800,411
412,Mount Road ATM,SUNDAY,NH,H,HHW,4,2,659100.0,375700,412
413,Mount Road ATM,SUNDAY,NH,H,HHW,4,2,481772.0,381900,413
414,Mount Road ATM,SUNDAY,NH,H,HHW,5,2,481772.0,574000,414
415,Mount Road ATM,SUNDAY,NH,H,HHW,5,2,481772.0,448400,415
416,Mount Road ATM,SUNDAY,NH,H,HHW,5,2,481772.0,559500,416
417,Mount Road ATM,SUNDAY,NH,H,HHW,5,2,481772.0,457300,417
418,Mount Road ATM,SATURDAY,NH,H,WHH,5,2,481772.0,416900,418
419,Mount Road ATM,SUNDAY,NH,H,HHW,6,2,481772.0,390100,419
420,Mount Road ATM,SUNDAY,NH,H,HHW,6,2,461158.0,442200,420
421,Mount Road ATM,SUNDAY,NH,H,HHW,6,2,461158.0,424000,421
422,Mount Road ATM,SUNDAY,NH,H,HHW,6,2,461158.0,571200,422
423,Mount Road ATM,SUNDAY,NH,H,HHW,1,3,461158.0,743400,423
424,Mount Road ATM,SUNDAY,NH,H,HHW,1,3,461158.0,697300,424
425,Mount Road ATM,SATURDAY,NH,H,WHH,1,3,461158.0,703800,425
426,Mount Road ATM,SUNDAY,NH,H,HHW,1,3,461158.0,549500,426
427,Mount Road ATM,SUNDAY,NH,H,HHW,1,3,590200.0,760700,427
428,Mount Road ATM,SUNDAY,NH,H,HHW,2,3,590200.0,735000,428
429,Mount Road ATM,SUNDAY,NH,H,HHW,2,3,590200.0,756900,429
430,Mount Road ATM,SUNDAY,NH,H,HHW,2,3,590200.0,707900,430
431,Mount Road ATM,SUNDAY,NH,H,HHW,2,3,590200.0,584700,431
432,Mount Road ATM,SATURDAY,NH,H,WHH,2,3,590200.0,885400,432
433,Mount Road ATM,SUNDAY,NH,H,HHW,3,3,590200.0,190500,433
434,Mount Road ATM,SUNDAY,NH,H,HHW,3,3,660158.0,503800,434
435,Mount Road ATM,SUNDAY,NH,H,HHW,3,3,660158.0,462200,435
436,Mount Road ATM,SUNDAY,NH,H,HHW,3,3,660158.0,518900,436
437,Mount Road ATM,SUNDAY,NH,H,HHW,3,3,660158.0,734000,437
438,Mount Road ATM,SUNDAY,NH,H,HHW,4,3,660158.0,598900,438
439,Mount Road ATM,SATURDAY,NH,H,WHH,4,3,660158.0,757400,439
440,Mount Road ATM,SUNDAY,NH,H,HHW,4,3,660158.0,339600,440
441,Mount Road ATM,SUNDAY,NH,H,HHW,4,3,559258.0,440000,441
442,Mount Road ATM,SUNDAY,NH,H,HHW,4,3,559258.0,682600,442
443,Mount Road ATM,SUNDAY,NH,H,HHW,5,3,559258.0,358000,443
444,Mount Road ATM,SUNDAY,NH,H,HHW,5,3,559258.0,391500,444
445,Mount Road ATM,FRIDAY,H,H,WHH,5,3,559258.0,2200,445
446,Mount Road ATM,SATURDAY,NH,H,HHH,5,3,559258.0,567700,446
447,Mount Road ATM,SUNDAY,NH,H,HHW,5,3,559258.0,275100,447
448,Mount Road ATM,SUNDAY,NH,H,HHW,6,3,388158.0,281500,448
449,Mount Road ATM,SUNDAY,NH,H,HHW,6,3,388158.0,529100,449
450,Mount Road ATM,SUNDAY,NH,H,HHW,6,3,388158.0,494600,450
451,Mount Road ATM,SUNDAY,NH,H,HHW,6,3,388158.0,301500,451
452,Mount Road ATM,SUNDAY,NH,H,HHW,6,3,388158.0,718900,452
453,Mount Road ATM,SATURDAY,NH,H,WHH,7,3,388158.0,819100,453
454,Mount Road ATM,SUNDAY,NH,H,HHW,1,4,388158.0,430800,454
455,Mount Road ATM,SUNDAY,NH,H,HHW,1,4,510786.0,550000,455
456,Mount Road ATM,SUNDAY,NH,H,HHW,1,4,510786.0,346700,456
457,Mount Road ATM,SUNDAY,NH,H,HHW,1,4,510786.0,796000,457
458,Mount Road ATM,THURSDAY,H,H,WHH,1,4,510786.0,470500,458
459,Mount Road ATM,FRIDAY,C,H,HHH,2,4,510786.0,391400,459
460,Mount Road ATM,SATURDAY,NH,H,HHH,2,4,510786.0,529800,460
461,Mount Road ATM,SUNDAY,NH,H,HHW,2,4,510786.0,343100,461
462,Mount Road ATM,SUNDAY,NH,H,HHW,2,4,489643.0,594100,462
463,Mount Road ATM,SUNDAY,NH,H,HHW,2,4,489643.0,491300,463
464,Mount Road ATM,SUNDAY,NH,H,HHW,3,4,489643.0,451600,464
465,Mount Road ATM,SUNDAY,NH,H,HHW,3,4,489643.0,566500,465
466,Mount Road ATM,FRIDAY,H,H,WHH,3,4,489643.0,161300,466
467,Mount Road ATM,SATURDAY,NH,H,HHH,3,4,489643.0,314300,467
468,Mount Road ATM,SUNDAY,NH,H,HHW,3,4,489643.0,275600,468
469,Mount Road ATM,SUNDAY,NH,H,HHW,4,4,407815.0,297700,469
470,Mount Road ATM,SUNDAY,NH,H,HHW,4,4,407815.0,308000,470
